index,ID,Title,Citation,Content,SectionDetail1,SectionDetail2,SectionDetail3,SectionDetail4,CodingSummary,Disease Investigation,DIxRef,Disease Reporting,DRepxRef,Syndromic Surveillance,SSxRef,Lab Reporting,LRxRef,Cancer Registry,CRxRef,Immunization Registry,IRxRef,Vital Statistics,VSxRef,Birth Defects,BDxRef,Newborn Blood Screening,NBBSxRef,MethPrecursorTracking,MethTrackingxRef,Anatomical Gift,AGxRef,Mental and Behavioral Health Reporting,MHRxRef,Accountable Care Organizations,ACOxRef,HIE-HIO,HIExRef,EHR-Treatment,EHRxRef,EHR-Education,EdxRef,EHR-Corrections,CxRef,Workers Compensation,WCxRef,Payor,PxRef,Prescription Drug Monitoring Program,PDMPxRef,ControlledSubstances,CSxRef,HealthCareQuality,HCQxRef,AdvanceDirectiveInformationSystems,ADISxRef,TraumaInformationSystems,TISxRef,ChildBloodLead,CBLxRef,NewbornHearingScreening,NBHSxRef,MedicalMarijuana,MMxR,EMSReporting,EMSxRef,ChildSupportWelfareFoster,CSupportxRef,HazardousSubstanceRegistry,HazSubxRef,DriversLicense,DLxRef,ResearchPublicUse,PubUsexRef,HITOversight,HITOxRef,GovernmentRecords,GovRecxRef,OccupationalHealth,OHxRef,PublicAssistance,PubAssistxRef,DentalIdentification,DentalxRef,VulnerablePopulations,VulnerablePopxRef,BreathTestingRec,BreathTestxRef,VoterRegistration,VoterRegxRef,PropertyTax,PropertyTaxxRef,FamilyPlanning,FamPlanxRef,HealthcareServiceReport,HCSReportxRef,InfectiousDisEpiSystem,IDEpiSystemxRef,AdminInvestigations,AdminInvestxRef,MedMalReporting,MedMalxRef,MentalHealthGun,MHGunxRef,BirthRelatedComp,BirthRelatedCompxR,ChronicDiseaseIS,ChronicDiseaseISxR,Location 1
39,372,1011-1:XV-6.3. Medical Records,6 CO ADC 1011-1:XV-6.3 | Title 1000. Department of Public Health and Environment,Regulations,Title 1000. Department of Public Health and Environment,"1011. Health Facilities and Emergency Medical Services Division (1011, 1015 Series)",6 CCR 1011-1. Standards for Hospitals and Health Facilities,Chapter XV. Dialysis Treatment Clinics,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,2268,§ 5A-6-8. Exemptions,WV ST § 5A-6-8,Statutes,Chapter 5A. Department of Administration,Article 6. Office of Technology,,,"Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,2142,12-4-205:14. Clinical Records.,VT ADC 12-4-205:14 | Title 12. Agency of Human Services,Regulations,Title 12. Agency of Human Services,"Subtitle 4. Department of Disabilities, Aging and Independent Living",Division of Licensing and Protection,Rule 205. Designation and Operation of Home Health Agencies,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,33,7 AAC 85.025. Obligation to submit accurate and complete information.,7 AK ADC 85.025 | Title 7. Health and Social Services,Regulations,Title 7. Health and Social Services,Part 6. Miscellaneous,Chapter 85. Electronic and Other Records Containing Behavioral Health Information,Article 1. Submission of Information,"MHR, Other,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,565,§ 11-94.1-22. Medical record system.,HI ADC § 11-94.1-22 | Title 11. Department of Health,Regulations,Title 11. Department of Health,Subtitle 1. General Departmental Provisions,Chapter 94.1. Nursing Facilities,Subchapter 3. Administration Requirements,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,444,Sec. 31-250-2. General nature and purpose of personal data systems,CT ADC § 31-250-2 | Title 31. Labor,Regulations,Title 31. Labor,Department of Labor (4),sonal Data,,"Other, OccHealth,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,1016,1. Determinations Required,"ME ADC 10-144 Ch. 503, Ch. 10, § 1 | 10. Department of Health and Human Services",Regulations,10. Department of Health and Human Services,144. Department of Human Services - General,Chapter 503. Maine Certificate of Need Procedures Manual for Health Care Facilities (Other Than Nursing Care Facilities),Chapter 10. Principles Governing Reviews,"EHR-TxR, Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,549,480-19-.03. Over-the-counter (OTC) Sales of Exempt Schedule V Controlled Substance Drug Products containing Pseudoephedrine,GA ADC 480-19-.03 | Title 480. Georgia State Board of Pharmacy,Regulations,Title 480. Georgia State Board of Pharmacy,Chapter 480-19. Exempt Over-The-Counter (Otc) Schedule V Controlled Substances,,,"MPT,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,2139,12-3-217:5370. Vermont Blueprint for Health,VT ADC 12-3-217:5370 | Title 12. Agency of Human Services,Regulations,Title 12. Agency of Human Services,Subtitle 3. Department for Children and Families (Dcf),Economic Services Division,Rule 217. Vermont Health Access Plan (Vhap) (5300),"HIExR, EHR-TxR, Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,408,§ 20-615. Prescriptions: Pharmacy to assign serial number and maintain records. Transfer of records to another pharmacy,CT ST § 20-615,Statutes,"Title 20. Professional and Occupational Licensing, Certification, Title Protection and Registration. Examining Boards",Chapter 400J. Pharmacy,Part III. Practice of Pharmacy,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,1082,4658.0435 CONFIDENTIALITY OF CLINICAL RECORDS AND INFORMATION.,MN ADC 4658.0435 | Chapter 4658,Regulations,Chapter 4658,Department of Health,Nursing Homes,Clinical Records,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,973,.11 Record Keeping.,MD ADC 10.34.28.11 | Title 10 Department of Health and Mental Hygiene,Regulations,Title 10 Department of Health and Mental Hygiene,Subtitle 34 Board of Pharmacy,Chapter 28 Automated Medication Systems,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,2214,388-877-0630. Clinical-Individual clinical record system.,"WA ADC 388-877-0630 | Title 388. Social and Health Services, Department of",Regulations,"Title 388. Social and Health Services, Department of",Chapter 388-877. Behavioral Health Services Administrative Requirements,Section Six-Behavioral Health Services-clinical,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,126,016.14.7-4010.0.0. REQUEST AMENDMENT OF PROTECTED HEALTH INFORMATION,AR ADC 016.14.7-4010.0.0 | Title 016. Department of Human Services,Regulations,Title 016. Department of Human Services,Division 14. Office of Finance and Administration,"Rule 7. DHS Hipaa Policies 4001, 4004, 4005, 4006, 4007, 4008, 4009, and Forms 4003, 4004, 4005, and 4006",,"Other, GovRec,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,2314,Section 5. Critical Access and Rural Hospital Technology Grants - Terms and Service.,WY ADC HLTH RH Ch. 9 s 5 | Department of Health,Regulations,Department of Health,Office of Rural Health,Chapter 9. Rules and Regulations for the Critical Access and Rural Hospital Technology Grant Program,General Provisions,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,1678,333-700-0120 Physical Environment,"OR ADC 333-700-0120 | Chapter 333. Oregon Health Authority, Public Health Division",Regulations,"Chapter 333. Oregon Health Authority, Public Health Division",Division 700. Licensing Procedures and Definitions,,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,423,Sec. 17b-34-3. General requirements for participation,CT ADC § 17b-34-3 | Title 17B. Social Services,Regulations,Title 17B. Social Services,Department of Social Services (1),Electronic Health Records Incentive Program,,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,239,64V-1.020. Marriage Reporting.,64 FL ADC 64V-1.020 | Title 64. Department of Health,Regulations,Title 64. Department of Health,Subtitle 64V. Vital Statistics,Chapter 64V-1. Vital Statistics - Vital Records and Associated Activities,Part IX. Marriage and Dissolution of Marriage Reporting,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,1811,Section 5. Forms Property of South Carolina Department of Health and Environmental Control,SC ADC 61-19 § 5 | Regulations,Regulations,Regulations,Chapter 61. Department of Health and Environmental Control (Refs & Annos),61-19. Vital Statistics.,,"VS,",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,2118,§ 705. Community health teams,VT ST T. 18 § 705,Statutes,Title Eighteen. Health,Part 1. State and Local Health Agencies,Chapter 13. Chronic Care Infrastructure and Prevention Measures (Refs & Annos),Subchapter 1. Blueprint for Health,"ACOxR, Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,1406,8.307.3. CONTRACT MANAGEMENT,NM ADC 8.307.3 | Title 8. Social Services,Regulations,Title 8. Social Services—Repealed,Chapter 307. Coordinated Long Term Services,Part 3. Contract Management,,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,1084,4658.0475 COMPUTERIZATION.,MN ADC 4658.0475 | Chapter 4658,Regulations,Chapter 4660,Department of Health,Nursing Homes,Clinical Records,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,654,2310/2310-642. Diabetes; transfer of functions from Department of Human Services,IL ST CH 20 § 2310/2310-642,Statutes,Chapter 20. Executive Branch,Act 1705. Mental Health and Developmental Disabilities Administrative Act,Act 2310. Civil Administrative Code of Illinois,Article 2310. Department of Public Health,"Other, GovRec,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,2127,§ 9410. Health care database,VT ST T. 18 § 9410,Statutes,Title Eighteen. Health,Part 9. Unified Health Care System,Chapter 221. Health Care Administration,Subchapter 1. General Provisions,"Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,1769,§ 5-37.7-3. Definitions,RI ST § 5-37.7-3,Statutes,Title 5. Businesses and Professions,Chapter 37.7. Rhode Island Health Information Exchange Act of 2008,,,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,1410,8.8.5. PRIVACY OFFICE,NM ADC 8.8.5 | Title 8. Social Services,Regulations,Title 8. Social Services—Repealed,"Chapter 8. Children, Youth and Families General Provisions",Part 5. Privacy Office,,"Other, HITO,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,2070,§ 32.1-46.1. Board to establish protocol for identification of children with elevated blood-lead levels,VA ST § 32.1-46.1,Statutes,Title 32.1. Health,Chapter 2. Disease Prevention and Control (Refs & Annos),Article 3. Disease Control Measures,,"IRxR, Other, CBL,",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,1935,§ 34.012. Database of De-Identified Information,TX HEALTH & S § 34.012,Statutes,Health and Safety Code (Refs & Annos),Title 2. Health,Subtitle B. Health Programs (Refs & Annos),Chapter 34. Maternal Mortality and Morbidity Task Force,"BD,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,2413,2310/2310-640. Hospital Capital Investment Program,IL ST CH 20 § 2310/2310-640,Statutes,Chapter 20. Executive Branch,Department of Public Health,Act 2310. Civil Administrative Code of Illinois,Article 2310. Department of Public Health,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,409,§ 20-631a. Collaborative drug management agreements between pharmacists employed by community pharmacies and one or more physicians. Pilot program,CT ST § 20-631a,Statutes,"Title 20. Professional and Occupational Licensing, Certification, Title Protection and Registration. Examining Boards",Chapter 400J. Pharmacy,Part III. Practice of Pharmacy,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,1749,§ 1302. Definitions,PA ST 63 P.S. § 1302,Statutes,Title 63 P.S. Professions and Occupations (State Licensed) (Refs & Annos),Chapter 27. Physical Therapy Practice Act,,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,1471,Section 407.3. Scope of service,10 NY ADC 407.3 | Title 10. Department of Health,Regulations,Title 10. Department of Health,Chapter V. Medical Facilities,Subchapter A. Medical Facilities--Minimum Standards,Article 2. Hospitals,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,2733,64K-1.005. Privacy of Information.,64 FL ADC 64K-1.005 | Title 64. Department of Health,Regulations,Title 64. Department of Health,Subtitle 64K. Prescription Drug Monitoring Program,Chapter 64K-1. Prescription Drug Monitoring Program,,"PDMP,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,982,.05 Results.,MD ADC 10.52.15.05 | Title 10 Department of Health and Mental Hygiene,Regulations,Title 10 Department of Health and Mental Hygiene,Subtitle 52 Preventive Medicine,Chapter 15 Screening for Critical Congenital Heart Disease (Cchd) in Newborns,,"NBBS,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,2003,§ 133.309. Alternate Medical Necessity Dispute Resolution by Case Review Doctor,28 TX ADC § 133.309 | Title 28. Insurance,Regulations,Title 28. Insurance,"Part 2. Texas Department of Insurance, Division of Workers' Compensation",Chapter 133. General Medical Provisions,Subchapter D. Dispute of Medical Bills,"WC,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,574,135.155A. Findings and intent--Iowa health information network,IA ST § 135.155A,Statutes,Title IV. Public Health [Chs. 123-158],Subtitle 2. Health-Related Activities [Chs. 135-146],Chapter 135. Department of Public Health,Division XXI. Iowa Health Information Network,"HIE,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,2173,70.225.020. Prescription monitoring program--Subject to funding--Duties of dispensers,WA ST 70.225.020,Statutes,Title 70. Public Health and Safety (Refs & Annos),Chapter 70.225. Prescription Monitoring Program,,,"PDMP, CSxR,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,1549,5123:2-9-23 Home and community-based services waivers - environmental accessibility adaptations under the individual options and level one waivers,OH ADC 5123:2-9-23 | 5123 Developmental Disabilities Department (Refs & Annos),Regulations,5123 Developmental Disabilities Department (Refs & Annos),5123:2 Community Services,Chapter 5123:2-9. Home and Community Based Service Waivers,,"EHR-TxR, Pay,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,2099,§ 161 Purpose,19 V.I.C. § 161,Statutes,Title 19. Health,Part I. General Provisions,Chapter 8. The Electronic Health Records Act,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,1874,1200-08-10-.01 DEFINITIONS.,"TN ADC 1200-08-10-.01 | 1200. Department of Health, Department of Environment and Conservation, and Department of Finance and Administration",Regulations,"1200. Department of Health, Department of Environment and Conservation, and Department of Finance and Administration",1200-08. Board for Licensing Health Care Facilities,Chapter 1200-08-10. Standards for Ambulatory Surgical Treatment Centers,,"EHR-T,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
